X,Y,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,comment_,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
117.87392785,-32.3286126049999,1482,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CORRIGIN POLICE STATION,OPERATIONAL,35 WALTON STREET,CORRIGIN,WESTERN AUSTRALIA,6375,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-32.32861260499993,117.87392785000009,,CORRIGIN POLICE STATION,GAWA_147373445,35 WALTON STREET,2,6375,CORRIGIN,20,-32.32879397999994,117.87392798000008
115.760129235,-32.0005826349999,1483,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,COTTESLOE POLICE STATION,OPERATIONAL,166 CURTIN AVENUE,COTTESLOE,WESTERN AUSTRALIA,6011,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-32.000582634999944,115.76012923500002,,COTTESLOE POLICE STATION,GAWA_147336318,166 CURTIN AVENUE,1,6011,COTTESLOE,1,-32.00057999999996,115.76012000000003
117.555751,-34.29373,1484,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CRANBROOK POLICE STATION,OPERATIONAL,LOT 205 CLIMIE STREET,CRANBROOK,WESTERN AUSTRALIA,6321,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-34.29372999999998,117.5557510000001,,CRANBROOK POLICE STATION,GAWA_718713760,130 CLIMIE STREET,1,6321,CRANBROOK,25,-34.29387247999995,117.5559593800001
117.899840643,-27.4228350289999,1485,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CUE POLICE STATION,OPERATIONAL,74 AUSTIN STREET,CUE,WESTERN AUSTRALIA,6640,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-27.42283502899994,117.89984064300006,,CUE POLICE STATION,GAWA_161027802,74 AUSTIN STREET,2,6640,CUE,2,-27.42285350999998,117.89984360000005
117.236959,-31.6494769999999,1486,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CUNDERDIN POLICE STATION,OPERATIONAL,LOT 390 LUNDY AVENUE,CUNDERDIN,WESTERN AUSTRALIA,6407,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-31.649476999999933,117.23695900000007,,POLICE STATION,GAWA_162795314,LOT 390 LUNDY AVENUE,0,6407,CUNDERDIN,13,-31.649358879999966,117.23693112000001
116.661762689,-30.2728216199999,1487,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DALWALLINU POLICE STATION,OPERATIONAL,81 JOHNSTON STREET,DALWALLINU,WESTERN AUSTRALIA,6609,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-30.272821619999945,116.66176268900006,,POLICE STATION,GAWA_147058901,81 JOHNSTON STREET,2,6609,DALWALLINU,1,-30.272829999999942,116.66177000000005
145.580572,-17.269851,1488,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,YUNGABURRA STATION,OPERATIONAL,,YUNGABURRA,QUEENSLAND,4884,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-17.26985099999996,145.58057200000007,,,GAQLD156025077,6 CEDAR STREET,2,4884,YUNGABURRA,24,-17.27006506999993,145.5805660000001
147.746661,-23.554069,1489,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ANAKIE STATION,OPERATIONAL,,ANAKIE SIDING,QUEENSLAND,4702,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,NO GNAF POINT,-23.55406899999997,147.74666100000002,,,,,,,,,,
141.723164,-13.3549819999999,1490,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,AURUKUN STATION,OPERATIONAL,,AURUKUN,QUEENSLAND,4892,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,NO GNAF POINT,-13.35498199999995,141.7231640000001,,,,,,,,,,
151.859503,-27.7052199999999,1491,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CAMBOOYA STATION,OPERATIONAL,,CAMBOOYA,QUEENSLAND,4358,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,NO GNAF POINT,-27.70521999999994,151.85950300000002,,,,,,,,,,
153.100915,-27.496235,1492,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,CARINA STATION,OPERATIONAL,,CARINA,QUEENSLAND,4152,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,NO GNAF POINT,-27.496234999999956,153.1009150000001,,,,,,,,,,
148.228229,-28.584333,1493,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DIRRANBANDI STATION,OPERATIONAL,,DIRRANBANDI,QUEENSLAND,4486,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,NO GNAF POINT,-28.58433299999996,148.22822900000006,,,,,,,,,,
149.758793,-26.6436409999999,1494,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DULACCA STATION,OPERATIONAL,,DULACCA,QUEENSLAND,4425,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,NO GNAF POINT,-26.643640999999946,149.75879300000008,,,,,,,,,,
139.471631,-24.3595119999999,1495,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BEDOURIE STATION,OPERATIONAL,,BEDOURIE,QUEENSLAND,4829,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-24.35951199999994,139.47163100000012,,POLICE STATION,GAQLD157520819,1 MERRI STREET,2,4829,BEDOURIE,22,-24.35970711999994,139.47161273000006
153.20139,-27.7171749999999,1496,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BEENLEIGH STATION,OPERATIONAL,,BEENLEIGH,QUEENSLAND,4207,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-27.71717499999994,153.20139000000006,,,GAQLD163166909,2-8 JAMES STREET,0,4207,BEENLEIGH,11,-27.717101989999946,153.2014589800001
115.766103122,-31.8937638789999,1497,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SCARBOROUGH POLICE STATION,OPERATIONAL,92 SCARBOROUGH BEACH ROAD,SCARBOROUGH,WESTERN AUSTRALIA,6019,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-31.89376387899995,115.76610312200012,,,GAWA_146620971,92 SCARBOROUGH BEACH ROAD,1,6019,SCARBOROUGH,20,-31.893781289999936,115.76589139000009
118.596858498,-20.407887516,1498,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SOUTH HEDLAND POLICE STATION,OPERATIONAL,4 HAWKE PLACE,SOUTH HEDLAND,WESTERN AUSTRALIA,6722,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-20.40788751599996,118.59685849800007,,SOUTH HEDLAND POLICE STATION,GAWA_148111019,2-6 HAWKE PLACE,2,6722,SOUTH HEDLAND,12,-20.407787389999953,118.59688991000007
119.324149961,-31.2310016509999,1499,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SOUTHERN CROSS POLICE STATION,OPERATIONAL,75 CANOPUS STREET,SOUTHERN CROSS,WESTERN AUSTRALIA,6426,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-31.23100165099993,119.3241499610001,,,GAWA_147067815,75 CANOPUS STREET,2,6426,SOUTHERN CROSS,0,-31.230999999999938,119.32415000000003
117.642796264,-34.046421729,1500,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,TAMBELLUP POLICE STATION,OPERATIONAL,3981 GNOWANGERUP-TAMBELLUP ROAD,TAMBELLUP,WESTERN AUSTRALIA,6320,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-34.046421728999974,117.64279626400003,,,GAWA_162486729,3981 GNOWANGERUP-TAMBELLUP ROAD,0,6320,TAMBELLUP,0,-34.046421719999955,117.64279626000007
127.986571407,-20.133550204,1501,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BALGO MFPF,OPERATIONAL,192 LUURNPA CIR,TANAMI,WESTERN AUSTRALIA,6770,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,MULTI FUNCTIONAL POLICE FACILITY,-20.13355020399996,127.98657140700004,,,GAWA_718341009,LOT 192 LUURNPA CIRCLE,1,6770,TANAMI,7,-20.13351061999998,127.98652225000001
115.762361491,-29.535741722,1502,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,THREE SPRINGS POLICE STATION,OPERATIONAL,42 CARTER STREET,THREE SPRINGS,WESTERN AUSTRALIA,6519,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-29.535741721999955,115.76236149100009,,THREE SPRINGS POLICE STATION,GAWA_146974978,42 CARTER STREET,2,6519,THREE SPRINGS,1,-29.53575104999993,115.76235923000002
152.959212,-26.854183,1503,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BEERWAH STATION,OPERATIONAL,,BEERWAH,QUEENSLAND,4519,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-26.854182999999978,152.9592120000001,,POLICE BEERWAH,GAQLD156263629,13 BEERWAH PARADE,2,4519,BEERWAH,2,-26.85418268999996,152.95918971000003
151.451474,-26.9342339999999,1504,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BELL STATION,OPERATIONAL,,BELL,QUEENSLAND,4408,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-26.934233999999947,151.45147400000008,,,GAQLD157521064,49 WALLACE STREET,2,4408,BELL,5,-26.93428069999993,151.45147783000004
153.15319,-27.064468,1505,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BRIBIE ISLAND STATION,OPERATIONAL,,BELLARA,QUEENSLAND,4507,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-27.064467999999977,153.1531900000001,,BRIBIE POLICE STATION,GAQLD720667147,14 AMPERE COURT,0,4507,BELLARA,5,-27.06446909999994,153.15324280000004
152.047687,-25.514034,1506,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BIGGENDEN STATION,OPERATIONAL,,BIGGENDEN,QUEENSLAND,4621,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-25.51403399999998,152.0476870000001,,,GAQLD157543682,1 EDWARD STREET,1,4621,BIGGENDEN,52,-25.514175879999982,152.04817937000007
153.516863,-28.1683189999999,1507,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,AFP - QLD - BILINGA OFFICE,OPERATIONAL,5 ARTHUR BUTLER PARADE,BILINGA,QUEENSLAND,4225,WWW.AFP.GOV.AU,,WWW.AFP.GOV.AU,,,2018/08/16 00:00:00+00,,-28.16831899999994,153.51686300000006,,GOLD COAST AIRPORT,GAQLD161109248,144 COOLANGATTA ROAD,1,4225,BILINGA,33,-28.168185139999935,153.51716325000007
150.513869,-24.4003989999999,1508,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,BILOELA STATION,OPERATIONAL,,BILOELA,QUEENSLAND,4715,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-24.400398999999936,150.5138690000001,,,GAQLD160398310,56 GREVILLEA STREET,2,4715,BILOELA,36,-24.400235279999947,150.51356414000008
146.031912,-17.5245419999999,1509,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,INNISFAIL STATION,OPERATIONAL,,INNISFAIL,QUEENSLAND,4860,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-17.52454199999994,146.03191200000003,,,GAQLD160548021,4-6 EDITH STREET,0,4860,INNISFAIL,22,-17.524579269999947,146.03211878000002
152.756969,-27.615761,1510,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,IPSWICH STATION,OPERATIONAL,,IPSWICH,QUEENSLAND,4305,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-27.615760999999964,152.75696900000003,,,GAQLD156679698,43 ELLENBOROUGH STREET,1,4305,IPSWICH,1,-27.615748519999954,152.75697065000008
116.705944114,-20.6631860009999,1511,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DAMPIER POLICE STATION,OPERATIONAL,LOT 376 NIELSEN PLACE,DAMPIER,WESTERN AUSTRALIA,6713,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-20.66318600099993,116.70594411400009,,POLICE STATION,GAWA_718652855,3 NIELSEN PLACE,2,6713,DAMPIER,17,-20.66332757999993,116.7058831700001
113.536491195,-25.9273346479999,1512,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,SHARK BAY POLICE STATION,OPERATIONAL,20 DURLACHER STREET,DENHAM,WESTERN AUSTRALIA,6537,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-25.927334647999942,113.53649119500005,,,GAWA_162639600,20 DURLACHER STREET,0,6537,DENHAM,0,-25.92733463999997,113.5364911900001
117.353710534,-34.961170329,1513,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DENMARK POLICE STATION,OPERATIONAL,49 SOUTH COAST HIGHWAY,DENMARK,WESTERN AUSTRALIA,6333,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-34.96117032899997,117.35371053400002,,DENMARK POLICE STATION,GAWA_161507391,49 SOUTH COAST HIGHWAY,1,6333,DENMARK,0,-34.96117031999995,117.35371053000006
123.636094602,-17.306039449,1514,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DERBY POLICE STATION,OPERATIONAL,123-125 LOCH STREET,DERBY,WESTERN AUSTRALIA,6728,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-17.306039448999968,123.63609460200007,,DERBY POLICE STATION,GAWA_147624649,123 LOCH STREET,2,6728,DERBY,0,-17.30603943999995,123.63609460000009
115.889121344,-31.8987963239999,1515,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,MORLEY POLICE STATION,OPERATIONAL,318 COODE STREET,DIANELLA,WESTERN AUSTRALIA,6059,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-31.89879632399993,115.88912134400005,,MORLEY POLICE STATION,GAWA_147165982,318 COODE STREET,2,6059,DIANELLA,0,-31.898799999999937,115.88912000000005
114.930487371,-29.252850466,1516,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DONGARA POLICE STATION,OPERATIONAL,3 WALDECK STREET,DONGARA,WESTERN AUSTRALIA,6525,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/WA-POLICE-STATIONS,,,2018/08/15 00:00:00+00,,-29.252850465999984,114.93048737100003,,DONGARA POLICE STATION,GAWA_146971134,3 WALDECK STREET,2,6525,DONGARA,0,-29.252849999999967,114.93049000000008
144.43955,-24.2584939999999,1517,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,ISISFORD STATION,OPERATIONAL,,ISISFORD,QUEENSLAND,4731,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-24.258493999999928,144.43955000000005,,,GAQLD161921448,30 SAINT MARY STREET,2,4731,ISISFORD,23,-24.258690129999934,144.43948410000007
144.076231,-24.884606,1518,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,YARAKA STATION,OPERATIONAL,,ISISFORD,QUEENSLAND,4731,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-24.884605999999962,144.07623100000012,,,GAQLD720869479,LOT 4 JARLEY STREET,1,4731,YARAKA,39,-24.88475459999995,144.07657967000011
151.111624,-26.7807139999999,1519,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,JANDOWAE STATION,OPERATIONAL,,JANDOWAE,QUEENSLAND,4410,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-26.780713999999932,151.11162400000012,,,GAQLD158101772,45 HICKEY STREET,1,4410,JANDOWAE,10,-26.780798389999973,151.11164684000005
146.653359,-19.2348279999999,1520,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,DEERAGUN STATION,OPERATIONAL,,JENSEN,QUEENSLAND,4818,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-19.234827999999936,146.65335900000002,,,GAQLD162073228,3 VEALES ROAD,2,4818,JENSEN,19,-19.234996059999958,146.6533824400001
146.123994,-23.603776,1521,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",POLICING FACILITY,JERICHO STATION,OPERATIONAL,,JERICHO,QUEENSLAND,4728,HTTP://DATA.QLD.GOV.AU,,HTTP://DATA.QLD.GOV.AU,,,2018/07/04 00:00:00+00,,-23.603775999999982,146.12399400000004,,,GAQLD161980648,25 PASTEUR STREET,1,4728,JERICHO,7,-23.603714439999976,146.12400462000005
